"siren","pays_partenaire","annee","type_relation","taux_detention","flux_equity","flux_pret_intragroupe","stock_ide"
"859293323","IT",2023,"Joint Venture",0.8577,167883.41,-85079.73,449515.33
"537199735","SE",2024,"Partenaire stratégique",0.647,-73098.73,-92073,335457.75
"379596645","JP",2023,"Filiale",0.9684,-115512.42,-109598.44,856327.3
"892617147","BR",2023,"Partenaire stratégique",0.24,-90301.23,30369.05,25867.56
"416169572","CH",2024,"Filiale",0.8784,-69097.89,-21948.58,691508.51
"694567969","CA",2023,"Autre",0.5581,-215607.28,-147388.13,514749.26
"310982527","SE",2023,"Partenaire stratégique",0.8887,-30318.9,101626.13,250325.68
"694567969","US",2023,"Partenaire stratégique",0.1463,-176860.7,41700.06,638921.71
"746916022","SE",2025,"Maison Mère",0.4464,-91361.58,45096.57,600718.42
"307325218","GB",2023,"Partenaire stratégique",0.5067,34980.02,23047.96,657709.06
"714974780","SE",2025,"Maison Mère",0.5582,-7408.61,93618.38,763105.54
"797676830","GB",2023,"Succursale",0.3321,32588.06,-11949.61,92237.53
"683870524","JP",2024,"Autre",0.0698,45670.26,-51504.18,479641.37
"630180145","NL",2024,"Partenaire stratégique",0.6211,-6332.49,-109152.78,373830
"469431876","ES",2023,"Filiale",0.5439,116054.64,73249.55,500502.81
"315788838","SG",2024,"Filiale",0.5859,-63319.53,-2254.05,1099388.24
"558882815","HK",2025,"Autre",0.8725,91655.8,-28829.28,607617.49
"410125118","HK",2023,"Filiale",0.9165,-327809.87,18384.21,732674.64
"622525805","BE",2023,"Succursale",0.792,104163.92,52750,516291.24
"695390113","AU",2023,"Filiale",1.46989197241841,-184995.03,-183829.76,233045.28
"763799764","PL",2023,"Succursale",0.8969,85380.91,41545.33,1074143.39
"711765658","CN",2023,"Partenaire stratégique",0.9645,5942.73,33662.24,516735.46
"310982527","SG",2025,"Succursale",0.9769,100696.02,23579.83,1176025.82
"307325218","DE",2024,"Joint Venture",0.1878,-169781.53,48681.05,627778.52
"703507416","SG",2025,"Joint Venture",0.999,13487.11,-119496.69,480665.24
"765787874","NL",2023,"Succursale",0.1354,49189.73,-115872.88,513454.11
"414415144","IT",2024,"Autre",0.094,367553.88,28056.18,271400.08
"536511620","ZA",2023,"Autre",0.1564,26346.68,-37108.35,689921.26
"694567969","ZA",2024,"Filiale",0.4415,-58500.01,15015.84,574383.03
"373676741","DE",2023,"Joint Venture",0.4506,39607.4,6724.51,575457.16
"892617147","ZA",2023,"Partenaire stratégique",0.8894,-142393.85,-128896.03,793082.1
"521138762","BR",2025,"Partenaire stratégique",0.9631,61584.35,23213.5,398067.28
"608751238","SE",2023,"Partenaire stratégique",0.4006,15062.62,128194.42,369407.42
"892617147","GB",2024,"Filiale",0.3915,173086.95,-1067.6,62255.36
"719557960","ZA",2025,"Autre",0.4181,-9100.3,67393.41,238858.09
"676911174","ZA",2023,"Autre",0.6819,176598.06,48945.66,791492.71
"711765658","GB",2024,"Maison Mère",0.0899,220924.86,18088.81,459395.82
"323631095","BR",2025,"Autre",0.4235,-64318.4,36891.17,370564.26
"407154879","ES",2025,"Joint Venture",0.5005,230541.72,84228.05,216596.39
"837130741","SE",2025,"Succursale",0.5059,-278152.22,-105755.57,242280.09
"596267799","IT",2025,"Maison Mère",0.3818,94197.52,218860.18,984914.66
"647310851","ES",2023,"Autre",0.4369,59379.21,-51891.37,752268.61
"581392676","DE",2024,"Partenaire stratégique",0.5771,-42557.05,-81547.02,836424.54
"884061319","SE",2023,"Autre",0.2991,73778.14,-66482.48,818207.83
"765787874","JP",2024,"Filiale",0.4425,84293.69,60345.71,328122.04
"884061319","ES",2025,"Autre",0.4319,-36916.43,222955.12,828185.89
"673251982","BR",2025,"Joint Venture",0.3338,-183738.67,131925.43,639709.04
"542642532","DE",2025,"Succursale",0.6614,137244.33,11827.4,736317.6
"429562558","AU",2023,"Partenaire stratégique",0.4777,-32282.28,40370.43,312122.15
"616907383","BE",2024,"Autre",0.1484,-99434.27,64851.33,413104.98
"702445345","SE",2025,"Joint Venture",0.6115,-115432.26,42378.52,439005.61
"586146491","CH",2024,"Partenaire stratégique",0.5375,91708.24,8648.11,407928
"379596645","IN",2025,"Maison Mère",0.1586,86794.26,1445.61,30745.41
"676911174","CH",2024,"Autre",0.6111,169215.96,-37738.56,572774.92
"630180145","BE",2025,"Autre",0.3132,151894.81,-36782.51,434228.99
"525722212","BE",2024,"Joint Venture",0.8634,245854.06,23525.06,221442.13
"767262414","ZA",2023,"Filiale",0.7505,172898.3,26657.99,403250.02
"440608028","MX",2023,"Filiale",0.6117,-236905.59,13106.29,904324.83
"403952015","GB",2024,"Joint Venture",0.5395,-166441.22,30282.47,682834.02
"856514727","PL",2023,"Joint Venture",0.067,-213445.57,100981.98,920709.07
"330600273","PL",2023,"Joint Venture",0.3624,-8062.93,-34230,515619.56
"847381352","ZA",2025,"Maison Mère",0.0877,-179382.42,-41746.91,564064.47
"421210989","IT",2024,"Maison Mère",0.4511,-109535.84,4708.59,402689.66
"689511328","IT",2023,"Joint Venture",0.7587,192482.2,-1136.37,156987.89
"536511620","BE",2025,"Autre",0.6972,-77781.99,108494.99,382267.25
"503082497","ZA",2023,"Autre",0.9351,109717.27,27572.92,503685.37
"524232458","IT",2024,"Autre",0.3101,-142713.05,-116825.28,262630.47
"763799764","DE",2023,"Autre",0.4693,33264.38,86718.06,528323
"579634961","CH",2023,"Joint Venture",0.2791,8362.88,116267.4,389561.19
"673251982","JP",2025,"Joint Venture",0.0976,25994.92,-89087.93,274810.2
"421210989","SE",2025,"Partenaire stratégique",0.5898,7575.65,26911.77,540697.98
"591828838","NL",2024,"Joint Venture",0.1892,117705.25,-77564.02,632293.33
"464386132","BR",2023,"Filiale",0.2066,177613.31,-9706.89,762317.35
"683870524","DE",2024,"Partenaire stratégique",0.8039,-60528.84,-6759.98,466681.69
"815697976","CN",2025,"Autre",0.3207,179607.58,27199.63,337681.51
"663658596","CN",2024,"Joint Venture",0.9342,26387.69,82939.25,548616.04
"516233750","AU",2025,"Autre",0.1452,-177222.63,33987.98,592420.99
"407154879","PL",2023,"Joint Venture",0.9359,-155146.11,40470.9,329492.68
"462492166","GB",2023,"Autre",0.5809,223008.08,55083.37,495328.85
"622740591","PL",2025,"Joint Venture",0.2712,105843.04,-20882.64,830723.52
"521430532","MX",2024,"Maison Mère",0.1948,7888.94,-87097.73,497976.99
"596267799","IT",2025,"Partenaire stratégique",0.473,-28084.95,-109698.93,1003214.99
"736532681","ES",2025,"Joint Venture",0.625,120783.63,-50612.11,134261.91
"561267069","ZA",2024,"Maison Mère",0.0827,216195.82,67640.23,350113.79
"782062519","BE",2024,"Filiale",0.6431,177727,60711.12,564553.75
"421210989","IN",2024,"Joint Venture",0.7947,-284665.6,-18253.67,307889.78
"354223695","ES",2025,"Maison Mère",0.4707,-71955.94,-14169.66,466768.73
"508284398","HK",2024,"Partenaire stratégique",0.5864,-173467.7,9961.24,538155.67
"516076352","DE",2023,"Partenaire stratégique",0.6088,163404.08,30431.16,712885.8
"767262414","CA",2024,"Succursale",0.0698,354955.01,41623.13,321148.58
"558882815","SG",2025,"Autre",0.604,140743.56,5858.95,181163.79
"410125118","CA",2025,"Joint Venture",0.345,142411.81,65653.66,705821.42
"702445345","BR",2025,"Filiale",0.327,101275.22,-156775.01,788121
"859293323","BE",2025,"Succursale",0.8107,37167.88,111928.28,801766.63
"685807491","ZA",2023,"Joint Venture",0.7544,-22322.91,-80758.88,1117163.44
"533673301","ZA",2025,"Partenaire stratégique",0.3699,192748.5,-51613.22,619763.44
"721548039","GB",2025,"Maison Mère",0.4653,23276.56,-157792.35,397513.65
"884164131","CH",2023,"Filiale",0.2416,-7277.9,15368.19,751098.17
"524232458","IN",2024,"Filiale",0.4809,107379.99,-28178.06,772495.37
"823568584","GB",2024,"Filiale",0.552,-141180.18,38278.09,1213045.38
"847381352","BE",2023,"Filiale",0.542,-223758.81,-193312.8,397678.04
"542642532","BE",2024,"Partenaire stratégique",0.7566,-39634.22,39572.13,284458.4
"764929686","SE",2024,"Partenaire stratégique",0.4725,-121684.56,-40810.37,865653.37
"767262414","IN",2023,"Partenaire stratégique",0.6113,227841.97,77368.24,906723.61
"767262414","US",2024,"Succursale",0.9901,-67897.11,-39242.25,387711.76
"782062519","GB",2024,"Succursale",0.98,194220.61,-73576.22,768182.78
"521138762","HK",2025,"Succursale",0.924,-25233.5,-73037.69,616094.61
"840232670","US",2025,"Filiale",0.5444,105594.98,-167799.4,172527.29
"840232670","GB",2023,"Succursale",0.4625,35466.48,-292.29,344688.57
"657370909","IN",2024,"Filiale",0.7782,-447835.98,-25027.34,1010759.5
"521430532","CN",2023,"Succursale",0.7602,285522.59,18885.18,1107877.99
"521138762","JP",2024,"Succursale",0.5628,-151592.93,-151237.73,294283.47
"630180145","NL",2025,"Filiale",0.7387,216524.99,43414.28,798017.96
"637666647","GB",2023,"Filiale",0.569,224216.98,85268.65,237538.11
"429562558","BE",2024,"Filiale",0.5105,-79327.32,8700.53,301896.72
"429562558","BR",2025,"Maison Mère",0.2372,108564.81,-3334.57,532260.75
"596267799","BR",2025,"Succursale",0.1939,214026.65,117911.9,528794.67
"518566719","ES",2023,"Partenaire stratégique",0.9378,108332.05,28959.02,101683.29
"410125118","CH",2024,"Maison Mère",0.6768,-209114.88,51533.93,779157.75
"884061319","AU",2025,"Filiale",0.4641,168390.91,-114344.34,398994.72
"596267799","US",2025,"Autre",0.7778,-155544.98,52189.96,403099.71
"701750464","US",2023,"Joint Venture",0.9255,-57011.32,76804.9,649968.11
"558882815","AU",2025,"Succursale",0.6666,-31546.5,-81408.15,678401.64
"477037712","NL",2023,"Autre",0.9384,68882.03,-82744.18,731232.94
"744461512","IT",2025,"Succursale",0.4837,-111808.34,112579.72,254247.61
"416169572","CH",2025,"Filiale",0.6932,130999.1,-81505.24,370765.91
"782062519","ES",2025,"Joint Venture",0.093,144847.53,173810.37,567055.94
"579634961","MX",2023,"Partenaire stratégique",0.1729,-164847.62,60712.95,483790.57
"503421033","PL",2023,"Autre",0.3916,-143349.79,-19018.49,691299.8
"447760734","CN",2024,"Succursale",0.6824,-261771.52,46410.35,600370.98
"310982527","ZA",2024,"Maison Mère",0.3252,88680.87,-13667.31,146034.4
"622525805","AU",2025,"Succursale",0.122,74151.69,-34458.83,305913.99
"749965780","ZA",2023,"Succursale",0.5044,112180.86,-88094.3,300036.99
"797676830","JP",2023,"Maison Mère",0.8134,-36243.12,-64430.66,631417.9
"590726816","HK",2024,"Filiale",0.1544,-150489.59,54021.56,618494.74
"840232670","SE",2023,"Partenaire stratégique",0.9829,-28151.22,-8114.57,334540.1
"861172712","NL",2025,"Succursale",0.438,-59353.17,107540.49,424284.76
"536511620","AU",2024,"Joint Venture",0.1654,-179753.52,15888.2,836233.26
"588475975","JP",2023,"Maison Mère",0.4997,-56249.55,15544.87,216699.05
"469431876","IT",2024,"Partenaire stratégique",0.2082,70663.3,88097.58,531380.16
"363488763","ZA",2025,"Filiale",0.6552,18197.63,107057.3,977238.7
"508284398","AU",2024,"Filiale",0.0728,-86136.87,-38926.44,372598.39
"764929686","DE",2023,"Partenaire stratégique",0.7108,-167721.66,-182965.1,438253
"807180823","ZA",2024,"Maison Mère",0.126,-243143.77,-55990.12,705497.46
"525722212","CH",2023,"Autre",0.7105,216015.03,92447.96,466468.1
"464357789","JP",2023,"Joint Venture",0.9635,-206440.2,238648.7,50572.49
"685807491","ES",2023,"Succursale",0.2524,107938.87,-107125.75,948838.96
"477037712","IN",2024,"Joint Venture",0.4709,197236.64,-43364.21,101635.06
"884164131","IN",2024,"Partenaire stratégique",0.5564,-262456.99,65228.03,611918.38
"720493468","IT",2025,"Autre",0.3122,91494.4,-54009.84,449944.08
"557866768","HK",2025,"Succursale",0.5984,51990.3,-51642.97,705886.41
"474486842","SG",2023,"Maison Mère",0.6376,187228.76,-105890.67,492207.09
"477037712","CN",2023,"Filiale",0.4027,-65028.96,3960.46,389043.77
"310982527","CH",2025,"Joint Venture",0.5475,-120885.91,-132257.61,423077.87
"393166433","MX",2023,"Filiale",0.5414,-334594.56,81252.75,176237.24
"581392676","CA",2023,"Partenaire stratégique",0.3025,244014.58,-20476.01,696800.07
"700998588","DE",2025,NA,0.7272,165995.39,-143886.52,792285.13
"354223695","HK",2024,"Succursale",0.9807,148196.35,-160603.57,677968.83
"736532681","NL",2025,"Succursale",0.4754,-149755.29,-29688.49,755806.83
"605255483","IN",2023,"Succursale",0.5161,44548.9,-9069.03,458641.94
"395721344","ZA",2023,"Partenaire stratégique",0.2928,21630.79,98550.43,517833.93
"622525805","PL",2024,"Autre",0.5057,-40301.59,14061.23,318333.56
"600444026","MX",2024,"Maison Mère",0.7821,257640.85,-70328.49,740200.86
"356174702","MX",2023,"Joint Venture",0.7638,234057.66,40874.9,481263.69
"749965780","CH",2024,"Joint Venture",0.8851,138592.46,24438.14,291554.46
"778245953","HK",2023,"Autre",0.9617,160354.57,102170.67,378078.99
"782062519","SE",2024,"Partenaire stratégique",0.9273,279659.41,-23235.13,194610.11
"622525805","US",2023,"Filiale",0.2011,-263482.13,187708.15,539138.92
"763799764","SE",2023,"Filiale",0.4238,81886.19,-182711.85,503297.5
"477037712","AU",2025,"Partenaire stratégique",0.9168,-270101.35,41082.78,491860.66
"884164131","CN",2025,"Joint Venture",0.352,-56564.54,-13139,323665.24
"685664947","SG",2023,"Maison Mère",0.2147,-129305.16,10692.55,429847.34
"440873661","MX",2024,"Succursale",0.3725,23725.66,65685.11,602252.01
"521138762","SE",2023,"Autre",0.8544,-144722.2,-90156.17,1135228.11
"767464543","SE",2025,"Partenaire stratégique",0.8238,-69473.67,-144843.67,186305.29
"719557960","GB",2025,"Joint Venture",0.0963,-148442.49,5950.64,791962.2
"701750464","IT",2025,"Autre",0.5968,-59853.31,122641.25,388889.53
"576361912","HK",2025,"Autre",0.5533,-105104.88,51028.16,527556.65
"622740591","HK",2023,"Joint Venture",0.4547,-189107.74,-26241.44,535418.91
"542642532","BE",2024,"Maison Mère",0.4031,-97003.34,-58538.57,589700.5
"476535691","SG",2025,"Joint Venture",0.0999,-98905.89,-22788.25,325848.49
"884061319","IT",2023,"Joint Venture",0.8873,-36960.25,-27936.43,764409.78
"447760734","CH",2023,"Maison Mère",0.1778,198555.2,-54252.74,477006.19
"840232670","SG",2024,"Joint Venture",0.4533,38564.23,33059.89,467781.98
"648451828","CH",2023,"Maison Mère",0.6526,271811.26,-96872.56,774091.54
"716364994","NL",2023,"Partenaire stratégique",0.2029,-13655.22,-75528.18,38636.42
"524232458","GB",2025,"Joint Venture",0.6944,-39897.59,-78929.09,472895.73
"462492166","IN",2025,"Autre",0.886,13545.8,-35144.85,674858.97
"403952015","IT",2023,"Succursale",0.2317,66938.96,-66964.31,631313.3
"508162482","CN",2023,"Autre",0.2704,56157.75,-78119.01,302615.76
"600444026","AU",2024,"Joint Venture",0.2258,138449.58,130408.98,611550.05
"840232670","BE",2024,"Maison Mère",0.6264,116012.72,-71580.1,63092.38
"524232458","GB",2023,"Joint Venture",0.5366,-89030.33,-77623.57,20859.86
"516076352","HK",2023,"Autre",0.6934,128601.7,-60302.63,1178687.54
"464357789","IT",2023,"Maison Mère",0.4357,120527.83,16854.36,511438.47
"746566713","IN",2024,"Succursale",0.2887,213337.56,76435.46,221293.95
"721548039","ES",2024,"Filiale",0.0908,-364884.21,107987.56,969652.39
"689511328","MX",2023,"Partenaire stratégique",0.9809,-233582.46,117007,439858.69
"887981678","GB",2025,"Filiale",0.4996,-20975.89,-121180.89,422526.77
"884061319","NL",2023,"Filiale",0.8157,157638.84,155084.42,490438.57
"694567969","SG",2025,"Joint Venture",0.0611,21408.41,7306.91,542416.63
"474525303","NL",2023,"Joint Venture",0.4413,84492.71,-89749.33,689325.63
"676911174","PL",2024,"Maison Mère",0.5442,124391.37,101757.68,905787.28
"310982527","ZA",2024,"Autre",0.5746,-59249.23,-91863.91,585826.68
"746566713","JP",2024,"Succursale",0.3065,-301762.64,-13112.29,480836.89
"315788838","NL",2024,"Succursale",0.7321,-45835.55,96259.45,645785.19
"537199735","JP",2024,"Joint Venture",0.4492,-50995.27,-21576.5,226051.26
"347556303","BE",2023,"Partenaire stratégique",0.407,32297.32,24878.85,641563
"782062519","BE",2025,"Partenaire stratégique",0.5354,-24943.94,5922.54,117316.55
"516076352","AU",2024,"Succursale",0.9826,-67656.01,-11117.29,489863.25
"464386132","CH",2023,"Maison Mère",0.6291,147937.58,87267.68,691476.79
"576361912","SE",2024,"Partenaire stratégique",0.6844,-46725.79,147199.41,591062.77
"719557960","SG",2025,"Joint Venture",0.6372,142866.38,17897.6,404202.21
"685807491","BE",2025,"Autre",0.582,-21093.1,-165802.74,487549.95
"474486842","CN",2024,"Joint Venture",0.7072,-3090.2,69685.53,491104.5
"763799764","AU",2023,"Filiale",0.4781,-7371.51,141106.85,795625.13
"382709835","NL",2023,"Joint Venture",0.2173,61043.49,116526.56,790791.1
"877640240","BE",2025,"Partenaire stratégique",0.7905,-18895.73,41935.28,444922.42
"310982527","CH",2023,"Partenaire stratégique",0.451,-234781.02,21954.23,790043.11
"421210989","SG",2023,"Partenaire stratégique",0.0716,170460.99,121506.44,390269.41
"566062183","BR",2024,"Autre",0.1646,75022.53,65810.06,626235.75
"588475975","JP",2024,"Succursale",0.7184,-11463.28,82855.33,434204.18
"877640240","IN",2023,"Maison Mère",0.0525,-71983.53,-36089.86,394800.86
"683870524","PL",2023,"Partenaire stratégique",0.6447,54199.27,71452.45,459354.37
"703507416","BR",2023,"Joint Venture",0.8114,111982.72,42511.12,766319.74
"462492166","DE",2023,"Partenaire stratégique",0.6509,22850.92,143339.55,266518.55
"648451828","BR",2025,"Filiale",0.1034,257006.08,-201540.85,574587.07
"763468302","BE",2023,"Succursale",0.8379,138924.94,-42806.61,699914.67
"614220298","IN",2023,"Joint Venture",0.8169,-79070.18,-50171.93,581660.65
"608751238","IT",2023,"Partenaire stratégique",0.3908,326494.51,29129.3,682605.15
"509623141","BE",2024,"Maison Mère",0.0579,111400.22,48162.71,545264.98
"884164131","ZA",2024,"Autre",0.6419,183400.65,-28437.28,410378.14
"892617147","NL",2025,NA,0.9866,29737.6,-159462.55,248976.62
"746916022","CH",2024,"Succursale",0.2855,252895.06,80741.59,827000.99
"685807491","AU",2025,"Succursale",0.2714,47074.25,-114259.1,722924.32
"315788838","CH",2025,"Partenaire stratégique",0.7699,-4712.21,-124081.83,669480.79
"307325218","NL",2024,"Autre",0.2526,52.16,-44855.77,77236.72
"689511328","IT",2025,"Joint Venture",0.7265,-135573.71,28250.79,143399.32
"407154879","MX",2024,"Filiale",0.5274,-232196.39,100663.62,397895.45
"509623141","CN",2025,"Maison Mère",0.4737,-355154.82,31353.44,624014.1
"836586521","GB",2023,"Autre",0.4721,105886.21,-76919.48,566876.83
"524232458","IT",2024,"Partenaire stratégique",0.8379,-8885.93,131384.8,651113.67
"399658599","AU",2024,"Maison Mère",0.9871,113563.57,-50259.91,854755.07
"416169572","CH",2025,"Maison Mère",0.8186,-32603.67,94624.65,111891.25
"630180145","US",2023,NA,0.6889,-50553.51,1613.7,451486.73
"673251982","IN",2024,"Partenaire stratégique",0.8299,-162761.64,-130782.42,373002.56
"469116354","CN",2025,"Maison Mère",0.2283,357634.26,107917.95,249708.9
"807180823","NL",2023,"Autre",0.626,3582.43,30330.46,496789.25
"887981678","DE",2024,"Maison Mère",0.9736,31706.05,-13132.62,345397.03
"723490657","AU",2024,"Succursale",1.03922246831004,-230427.39,-9537.88,657063.43
"521138762","HK",2023,"Succursale",0.8455,-113101.91,-104576.75,555822.65
"700998588","SE",2025,"Succursale",0.4768,-59052.2,44502.61,308442.37
"700998588","SG",2023,"Autre",0.254,-256759.77,-30480.84,647522.21
"763799764","SE",2024,"Autre",0.0663,229110.01,-71833.48,868386.76
"557866768","US",2024,"Joint Venture",0.5344,-7193.05,-112717.33,848122.03
"323631095","GB",2024,"Autre",0.9544,-185578.42,-143514.26,550567.69
"503421033","ES",2025,"Succursale",0.2549,345661.67,-108218.45,581504.86
"542642532","MX",2024,"Filiale",0.7593,-103367.5,28349.85,680477.5
"521138762","BE",2025,"Maison Mère",0.1245,95380.28,-69053.46,782879.81
"877640240","GB",2024,"Autre",0.5393,75080.45,103193.84,863117.17
"657370909","US",2024,"Partenaire stratégique",0.2859,203207.53,8452.83,572832.52
"375657968","BR",2023,"Partenaire stratégique",0.3523,-301220.34,-156755.32,404512.66
"518566719","IT",2024,"Succursale",0.707,48790.18,-55067.47,376595.95
"403952015","CN",2025,"Joint Venture",0.5551,73971.83,-10779.66,362218.98
"616907383","CA",2024,"Succursale",0.4617,197763.91,-205912.64,593297.24
"477037712","HK",2025,"Maison Mère",0.5859,16688.4,-50017.64,458013.91
"625605306","MX",2023,"Autre",0.584,-174085.59,73624.19,1176257.03
"721548039","JP",2024,"Partenaire stratégique",0.6993,-217900.51,57950.31,600525.33
"542642532","AU",2025,"Filiale",1.01213895253604,102813.29,-33559.36,733528.01
"309150406","ES",2024,"Joint Venture",0.0828,87951.78,-122057.66,676332.63
"892617147","CH",2025,"Filiale",0.5856,101143.36,24910.46,1096133.67
"310982527","IT",2024,"Joint Venture",0.8946,41314.38,28405.56,781009.88
"462492166","BE",2024,"Joint Venture",0.6571,53560.61,-21414.91,519156.34
"307325218","IN",2023,"Joint Venture",0.7069,47506.28,-111977.43,875275.38
"464386132","DE",2023,"Succursale",0.9773,5487.09,46981.5,525875.59
"315788838","IT",2024,"Filiale",0.9389,64423.55,-135661.87,121419.37
"579634961","US",2024,"Filiale",0.504,-75336.33,-8721.98,244132.81
"685807491","HK",2025,"Partenaire stratégique",0.1559,11083.29,-20044.18,710631.57
"859293323","BE",2025,"Joint Venture",0.4383,173148.39,88320.35,19718.51
"525722212","US",2024,"Partenaire stratégique",0.7585,72079,-29569.42,567956.07
"407242734","CH",2024,"Autre",0.8078,44734.36,-117786.08,507722.77
"363488763","PL",2025,"Maison Mère",0.9179,143990.81,159200.35,646329.78
"476518783","SE",2025,"Autre",0.4079,-320268.38,-71625.21,338801.26
"566062183","JP",2025,"Filiale",0.5339,-21487.84,-134176.44,864911.31
"861172712","IT",2024,"Partenaire stratégique",0.5135,101584.7,-50670.64,521707.31
"576361912","HK",2024,"Joint Venture",0.5866,254315.05,-48778.87,721931.06
"696944942","HK",2025,"Filiale",0.3488,-131414.29,132412.93,563487.16
"749965780","CA",2023,"Succursale",0.8124,-131188.74,103576.56,350907.1
"414415144","GB",2025,"Autre",0.6904,381964.33,-175106.54,627211.8
"892617147","MX",2024,"Maison Mère",0.6817,51066.27,-76425.89,564331.03
"676822243","SE",2025,"Partenaire stratégique",0.1235,193073.8,-25420.21,104515.05
"605255483","NL",2025,"Filiale",0.9215,-250478.9,-6990.4,228938.77
"588475975","HK",2023,"Joint Venture",0.0639,69253.56,114582.25,346928.56
"464357789","CA",2025,"Partenaire stratégique",0.5046,160245.1,44006.09,509435.91
"393166433","AU",2024,"Succursale",0.5814,41270.58,-66047.51,694390.18
"315788838","ES",2024,"Maison Mère",0.6247,48774.51,-779.85,161274.87
"714974780","AU",2023,"Joint Venture",0.217,-51726.5,-2920.03,714789.19
"581392676","MX",2023,"Partenaire stratégique",0.2081,55900.65,30726.81,351643.94
"837130741","MX",2024,"Joint Venture",0.3857,-54720.35,-22696.26,757329.16
"356174702","MX",2023,"Autre",0.3187,191022.76,-97716.73,709599.21
"509623141","JP",2023,"Partenaire stratégique",0.9209,-29198.97,59849.88,163827.8
"440608028","NL",2025,"Maison Mère",0.2549,209357.48,127328,734353.97
"405807560","CH",2024,NA,0.9055,19494.7,35098.64,644323.8
"703507416","SE",2025,"Partenaire stratégique",0.4554,-48001.82,29551.84,205491.44
"700998588","AU",2024,"Filiale",0.4545,-383170.01,108525.19,756372.54
"688560550","BE",2024,"Autre",0.2346,-69575.91,-33635.44,182250.48
"407154879","SE",2024,"Autre",0.8138,964.78,-104586.46,427507.57
"703507416","ES",2025,"Partenaire stratégique",0.7563,-78561.58,-44653.24,897608.51
"440608028","BR",2025,"Partenaire stratégique",0.8422,25383.67,17080.96,428100.71
"586146491","SG",2024,"Succursale",0.0897,-84994.98,89733.29,514229.48
"685664947","CA",2025,"Joint Venture",0.4986,196706.55,88712.95,325298.63
"721548039","IN",2024,"Joint Venture",0.3515,202170.68,-76440.87,684016.97
"807180823","CN",2025,"Maison Mère",0.3333,48075.29,-60329.44,752458.98
"354223695","CN",2023,"Autre",0.1287,190782.99,-26526.36,280449.46
"414429749","MX",2024,"Partenaire stratégique",0.0632,-68180.5,-110651.07,325271.69
"823568584","ZA",2024,"Autre",0.6064,101997.29,-63004.88,245298.39
"694567969","SE",2025,"Partenaire stratégique",0.2537,181471.6,-21308.69,703228.42
"815697976","IT",2025,"Succursale",0.6892,-31671.95,-24052.54,255952.29
"536511620","HK",2025,"Maison Mère",0.7752,118032.49,68781.13,46911.48
"354223695","IN",2024,"Partenaire stratégique",0.9117,-109226.11,41885.73,355246.3
"309150406","SE",2023,"Maison Mère",0.7088,306995.53,-45562.83,520745.54
"736532681","DE",2023,"Partenaire stratégique",0.3773,-207048.3,54613.34,231216.8
"590726816","PL",2023,"Partenaire stratégique",0.0892,32005.96,-75801.53,824649.25
"736532681","SE",2023,"Maison Mère",0.2774,290775.85,112416.67,806862.85
"657370909","NL",2023,"Autre",0.2492,-46533.18,33309.51,550296.07
"393360074","BR",2023,"Maison Mère",0.0509,-125310.6,52793.19,325829.82
"433935973","IN",2024,"Joint Venture",0.5527,-265943.77,23498.06,681637.62
"421210989","CA",2023,"Filiale",0.9919,11990.81,43720.26,691725.36
"698773401","DE",2025,"Autre",0.6759,-202835.86,70472.12,510758.53
"557866768","CH",2024,"Maison Mère",0.1108,110773.87,-128040.01,444490.89
"836586521","CA",2025,"Filiale",0.3998,-66739.58,138235.29,682890.36
"837130741","US",2024,"Autre",0.1084,-49616.34,162938.47,1087364.86
"746916022","CA",2025,"Succursale",0.4852,147744.45,-19919.82,446069.31
"630180145","NL",2023,"Joint Venture",0.3487,64092.2,-66840.34,18015.05
"395721344","IT",2024,"Partenaire stratégique",0.637,-163472.03,-14792.19,157354.87
"856514727","IT",2023,"Joint Venture",0.9489,16390.65,-84743.78,654913.79
"393360074","ES",2024,"Maison Mère",0.9003,-78687.24,-59294.58,876768.53
"440608028","SG",2025,"Filiale",0.7511,-103132.72,-5659.52,798865.63
"560040156","MX",2024,"Succursale",0.141,189890.84,-22457.41,399067.2
"447760734","ES",2024,"Autre",0.0735,-56252.1,-103130.7,860564.06
"672446413","CH",2099,"Maison Mère",0.9117,-43459.03,8619.71,43719.64
"474525303","ZA",2023,"Succursale",0.6669,-125919.77,-100462.77,448535.78
"637666647","PL",2025,"Maison Mère",0.9329,47488.41,119522.19,856494.27
"856514727","DE",2025,"Autre",0.7167,34151.17,-5211.53,1001317.2
"736532681","BE",2025,"Joint Venture",0.9812,22787.16,-53002.99,855993.48
"309150406","US",2025,"Filiale",0.4692,-292960.9,-10570.88,365364.58
"765787874","IT",2024,"Succursale",0.3962,133847.31,64899.7,642641.95
"884061319","JP",2023,"Partenaire stratégique",0.9487,-14694.04,-139102.05,418124.04
"405807560","SG",2025,"Partenaire stratégique",0.4582,-10245.9,29010.52,238820.01
"440608028","GB",2023,"Filiale",0.5228,146944.93,47218.45,225883.96
"676822243","DE",2025,"Filiale",0.7458,-74670.28,77482.8,618320.03
"518566719","CH",2025,"Filiale",0.742,-82860.23,194610.55,645690.18
"399658599","BR",2023,"Succursale",0.6575,53290.08,-60099.34,422706.64
"557866768","HK",2025,"Partenaire stratégique",0.9722,39976.78,-31703.54,596886.18
"605255483","NL",2024,"Filiale",0.1558,-276015.18,69337.87,126068.78
